image_id,image_file,x,y,density,Y_Target,Grid_ID,mask_keep
1032,site5_195.png,128,256,1.0,2,1032_128_256,True
891,site5_31.png,512,384,0.0,0,891_512_384,False
2445,site12_42.png,512,0,0.192626953125,1,2445_512_0,True
1912,site9_6.png,0,384,0.0,0,1912_0_384,False
2686,site10_21.png,256,384,0.0,0,2686_256_384,False
3229,site2_64.png,512,384,1.0,2,3229_512_384,True
2675,site7_7.png,128,384,0.0,0,2675_128_384,False
2913,site8_133.png,256,512,0.2430419921875,1,2913_256_512,True
2641,site17_56.png,0,256,0.91351318359375,2,2641_0_256,True
2689,site10_28.png,512,384,0.0,0,2689_512_384,False
1918,site9_19.png,128,0,0.0,0,1918_128_0,False
2674,site7_6.png,512,128,0.5965576171875,2,2674_512_128,True
927,site5_80.png,128,384,0.65985107421875,2,927_128_384,True
2610,site17_19.png,256,512,0.0,0,2610_256_512,False
774,site4_96.png,256,256,1.0,2,774_256_256,True
3068,site13_73.png,0,384,1.0,2,3068_0_384,True
1714,site6_885.png,256,0,0.0,0,1714_256_0,False
1525,site6_638.png,384,128,0.0,0,1525_384_128,False
2729,site1_44.png,0,256,0.0,0,2729_0_256,False
939,site5_94.png,512,384,0.0,0,939_512_384,False
584,site3_642.png,384,128,0.0,0,584_384_128,False
814,site4_138.png,0,512,0.0,0,814_0_512,False
2117,site14_162.png,512,512,0.0,0,2117_512_512,False
3111,site13_126.png,512,384,1.0,2,3111_512_384,True
889,site5_29.png,256,0,0.0999755859375,1,889_256_0,True
4875,site16_875.png,128,512,0.0,0,4875_128_512,False
816,site4_140.png,512,0,0.0,0,816_512_0,False
2218,site14_275.png,256,128,0.0,0,2218_256_128,False
328,site3_360.png,256,256,0.0,0,328_256_256,False
1261,site6_276.png,0,256,0.33349609375,1,1261_0_256,True
1571,site6_692.png,384,512,0.8250732421875,2,1571_384_512,True
1950,site9_64.png,256,256,0.15863037109375,1,1950_256_256,True
1097,site5_278.png,128,0,1.0,2,1097_128_0,True
4591,site16_537.png,256,384,0.0126953125,0,4591_256_384,True
813,site4_137.png,128,512,0.0,0,813_128_512,False
2220,site14_277.png,384,0,0.0,0,2220_384_0,False
548,site3_601.png,256,256,0.1561279296875,1,548_256_256,True
2647,site17_62.png,384,256,0.0,0,2647_384_256,False
739,site4_59.png,512,256,0.0,0,739_512_256,False
2438,site12_35.png,512,128,0.76824951171875,2,2438_512_128,True
2528,site12_132.png,512,0,0.44110107421875,2,2528_512_0,True
1762,site6_951.png,512,384,1.0,2,1762_512_384,True
290,site3_320.png,256,384,0.0,0,290_256_384,False
848,site4_175.png,256,384,0.35302734375,1,848_256_384,True
3274,site2_116.png,0,256,0.0,0,3274_0_256,False
1037,site5_202.png,256,384,0.94287109375,2,1037_256_384,True
290,site3_320.png,0,0,0.0,0,290_0_0,False
2519,site12_122.png,256,256,0.2686767578125,1,2519_256_256,True
996,site5_157.png,128,256,0.0,0,996_128_256,False
773,site4_95.png,512,0,1.0,2,773_512_0,True
4764,site16_741.png,384,128,0.0,0,4764_384_128,False
2839,site8_47.png,384,384,0.0,0,2839_384_384,False
358,site3_391.png,128,0,0.0,0,358_128_0,False
3029,site13_25.png,512,256,0.0,0,3029_512_256,False
2529,site12_133.png,128,0,0.11187744140625,1,2529_128_0,True
2578,site12_186.png,0,256,0.0,0,2578_0_256,False
3030,site13_26.png,0,0,0.24859619140625,1,3030_0_0,True
923,site5_76.png,256,512,0.34222412109375,1,923_256_512,True
3626,site11_360.png,384,384,0.0,0,3626_384_384,False
497,site3_544.png,512,384,0.0,0,497_512_384,False
630,site3_697.png,0,512,0.0,0,630_0_512,False
2765,site1_85.png,128,128,0.0,0,2765_128_128,False
3113,site13_128.png,0,128,0.92352294921875,2,3113_0_128,True
2786,site1_110.png,256,384,1.0,2,2786_256_384,True
2775,site1_97.png,128,512,0.0,0,2775_128_512,False
2491,site12_92.png,256,0,0.0,0,2491_256_0,False
1654,site6_808.png,256,256,0.0,0,1654_256_256,False
4591,site16_537.png,128,384,0.2689208984375,1,4591_128_384,True
3067,site13_72.png,0,128,0.94732666015625,2,3067_0_128,True
1737,site6_916.png,256,128,0.0,0,1737_256_128,False
891,site5_31.png,384,512,0.0106201171875,0,891_384_512,True
1228,site6_232.png,128,512,0.62969970703125,2,1228_128_512,True
3078,site13_85.png,0,256,1.0,2,3078_0_256,True
3190,site13_219.png,0,0,0.0,0,3190_0_0,False
2457,site12_55.png,512,128,1.0,2,2457_512_128,True
992,site5_153.png,384,256,0.360107421875,1,992_384_256,True
2336,site15_86.png,384,256,0.08221435546875,1,2336_384_256,True
980,site5_139.png,0,384,0.0,0,980_0_384,False
2485,site12_86.png,512,512,1.0,2,2485_512_512,True
998,site5_159.png,256,512,0.842041015625,2,998_256_512,True
2657,site17_74.png,0,512,0.0,0,2657_0_512,False
4856,site16_851.png,256,0,0.0,0,4856_256_0,False
3087,site13_96.png,256,384,0.0,0,3087_256_384,False
2354,site15_106.png,128,128,1.0,2,2354_128_128,True
290,site3_320.png,384,384,0.0,0,290_384_384,False
3028,site13_24.png,128,0,0.0,0,3028_128_0,False
1654,site6_808.png,0,128,0.0,0,1654_0_128,False
2610,site17_19.png,512,0,0.57464599609375,2,2610_512_0,True
2050,site14_86.png,256,0,0.0,0,2050_256_0,False
773,site4_95.png,512,512,1.0,2,773_512_512,True
1597,site6_726.png,128,128,0.0,0,1597_128_128,False
4638,site16_588.png,128,0,0.08740234375,1,4638_128_0,True
2085,site14_127.png,512,128,0.0,0,2085_512_128,False
777,site4_99.png,512,512,0.0,0,777_512_512,False
2611,site17_20.png,256,128,1.0,2,2611_256_128,True
1309,site6_344.png,256,256,0.0,0,1309_256_256,False
3287,site2_131.png,256,256,0.0,0,3287_256_256,False
1923,site9_28.png,512,128,0.6654052734375,2,1923_512_128,True
2513,site12_116.png,128,0,0.0,0,2513_128_0,False
3120,site13_136.png,128,128,0.81890869140625,2,3120_128_128,True
3058,site13_62.png,512,0,0.2802734375,1,3058_512_0,True
3655,site11_390.png,384,0,0.0,0,3655_384_0,False
3165,site13_189.png,512,384,0.52215576171875,2,3165_512_384,True
2926,site8_147.png,256,0,0.04339599609375,0,2926_256_0,True
3263,site2_104.png,256,0,0.0,0,3263_256_0,False
3720,site11_457.png,0,0,0.10321044921875,1,3720_0_0,True
2226,site14_287.png,256,256,0.0,0,2226_256_256,False
3107,site13_122.png,128,0,0.87713623046875,2,3107_128_0,True
1791,site6_990.png,384,128,1.0,2,1791_384_128,True
3161,site13_185.png,512,128,0.90802001953125,2,3161_512_128,True
2765,site1_85.png,256,128,0.0,0,2765_256_128,False
3164,site13_188.png,256,128,0.03228759765625,0,3164_256_128,True
4568,site16_512.png,128,128,0.1409912109375,1,4568_128_128,True
1778,site6_967.png,256,0,0.0,0,1778_256_0,False
123,site3_144.png,512,384,0.0,0,123_512_384,False
1958,site9_75.png,384,0,1.0,2,1958_384_0,True
1024,site5_187.png,128,0,0.78839111328125,2,1024_128_0,True
3125,site13_142.png,256,256,0.0,0,3125_256_256,False
2530,site12_134.png,0,384,0.0,0,2530_0_384,False
2763,site1_83.png,128,128,0.20855712890625,1,2763_128_128,True
1953,site9_70.png,384,384,1.0,2,1953_384_384,True
3101,site13_114.png,256,384,1.0,2,3101_256_384,True
3229,site2_64.png,384,256,0.69146728515625,2,3229_384_256,True
2102,site14_146.png,512,512,0.17755126953125,1,2102_512_512,True
4808,site16_793.png,0,256,0.4248046875,2,4808_0_256,True
326,site3_358.png,0,384,0.0,0,326_0_384,False
3627,site11_361.png,128,0,0.0,0,3627_128_0,False
2962,site8_187.png,512,128,0.0,0,2962_512_128,False
4424,site16_355.png,384,512,0.06884765625,1,4424_384_512,True
585,site3_643.png,384,512,0.0,0,585_384_512,False
350,site3_383.png,512,512,0.0,0,350_512_512,False
1544,site6_657.png,256,384,0.944580078125,2,1544_256_384,True
2745,site1_61.png,128,512,0.422119140625,2,2745_128_512,True
4730,site16_698.png,128,256,0.14288330078125,1,4730_128_256,True
3266,site2_107.png,384,384,0.0,0,3266_384_384,False
2604,site17_11.png,256,0,0.9765625,2,2604_256_0,True
3688,site11_424.png,128,0,0.34600830078125,1,3688_128_0,True
994,site5_155.png,0,512,0.67333984375,2,994_0_512,True
1552,site6_673.png,0,0,0.0,0,1552_0_0,False
2180,site14_231.png,0,256,0.1514892578125,1,2180_0_256,True
4424,site16_355.png,384,0,1.0,2,4424_384_0,True
2067,site14_106.png,512,0,0.69061279296875,2,2067_512_0,True
1728,site6_899.png,256,384,0.0,0,1728_256_384,False
2642,site17_57.png,384,256,0.71820068359375,2,2642_384_256,True
2235,site14_296.png,384,256,0.30126953125,1,2235_384_256,True
4376,site16_303.png,256,384,0.0,0,4376_256_384,False
987,site5_148.png,0,384,0.0,0,987_0_384,False
3134,site13_152.png,256,0,0.0,0,3134_256_0,False
606,site3_668.png,256,0,0.0,0,606_256_0,False
2442,site12_39.png,512,512,1.0,2,2442_512_512,True
2995,site8_224.png,128,512,0.01019287109375,0,2995_128_512,True
2445,site12_42.png,256,128,1.0,2,2445_256_128,True
295,site3_325.png,384,128,0.0,0,295_384_128,False
978,site5_137.png,0,128,0.1964111328125,1,978_0_128,True
2563,site12_169.png,384,256,0.16424560546875,1,2563_384_256,True
1503,site6_607.png,0,384,0.0,0,1503_0_384,False
1715,site6_886.png,256,0,0.0,0,1715_256_0,False
3719,site11_456.png,256,384,0.867919921875,2,3719_256_384,True
3046,site13_46.png,384,512,0.9599609375,2,3046_384_512,True
1085,site5_258.png,512,384,0.0,0,1085_512_384,False
791,site4_114.png,128,0,1.0,2,791_128_0,True
2692,site10_51.png,0,512,0.1029052734375,1,2692_0_512,True
3161,site13_185.png,512,0,1.0,2,3161_512_0,True
3088,site13_97.png,512,256,0.19378662109375,1,3088_512_256,True
2848,site8_58.png,384,128,0.0,0,2848_384_128,False
1778,site6_967.png,0,384,0.0,0,1778_0_384,False
2066,site14_105.png,128,512,0.0,0,2066_128_512,False
3169,site13_195.png,256,0,0.0,0,3169_256_0,False
1918,site9_19.png,0,0,0.0,0,1918_0_0,False
3690,site11_426.png,0,384,0.0,0,3690_0_384,False
3118,site13_134.png,0,128,1.0,2,3118_0_128,True
891,site5_31.png,0,384,0.0,0,891_0_384,False
2847,site8_57.png,512,256,1.0,2,2847_512_256,True
2123,site14_168.png,256,384,0.0,0,2123_256_384,False
605,site3_667.png,512,512,0.0,0,605_512_512,False
2848,site8_58.png,0,256,1.0,2,2848_0_256,True
2341,site15_92.png,128,384,0.0,0,2341_128_384,False
3106,site13_119.png,0,384,0.4583740234375,2,3106_0_384,True
1083,site5_256.png,384,0,0.0,0,1083_384_0,False
813,site4_137.png,256,512,0.0,0,813_256_512,False
3103,site13_116.png,128,0,0.0,0,3103_128_0,False
891,site5_31.png,256,0,0.0,0,891_256_0,False
1552,site6_673.png,128,512,0.0,0,1552_128_512,False
2087,site14_129.png,384,512,0.0,0,2087_384_512,False
329,site3_361.png,384,256,0.08477783203125,1,329_384_256,True
2110,site14_154.png,384,0,0.0,0,2110_384_0,False
1022,site5_185.png,256,128,0.0,0,1022_256_128,False
2442,site12_39.png,384,128,0.84210205078125,2,2442_384_128,True
1045,site5_210.png,384,256,0.0,0,1045_384_256,False
2643,site17_58.png,0,256,0.0,0,2643_0_256,False
998,site5_159.png,512,512,0.0,0,998_512_512,False
2346,site15_97.png,256,256,0.0,0,2346_256_256,False
2117,site14_162.png,384,384,0.0,0,2117_384_384,False
969,site5_128.png,128,0,0.10186767578125,1,969_128_0,True
2438,site12_35.png,384,128,0.6099853515625,2,2438_384_128,True
2509,site12_111.png,384,512,0.16571044921875,1,2509_384_512,True
1273,site6_299.png,0,256,0.0,0,1273_0_256,False
502,site3_549.png,384,384,0.0,0,502_384_384,False
327,site3_359.png,384,384,0.0,0,327_384_384,False
1956,site9_73.png,128,384,0.727783203125,2,1956_128_384,True
1039,site5_204.png,0,512,0.0,0,1039_0_512,False
2847,site8_57.png,0,0,0.0,0,2847_0_0,False
888,site5_28.png,0,512,0.0,0,888_0_512,False
4542,site16_484.png,256,512,0.55657958984375,2,4542_256_512,True
1552,site6_673.png,512,256,0.0,0,1552_512_256,False
2604,site17_11.png,384,128,1.0,2,2604_384_128,True
2964,site8_189.png,256,384,0.0,0,2964_256_384,False
1760,site6_949.png,0,384,0.0,0,1760_0_384,False
3658,site11_393.png,256,128,0.3638916015625,1,3658_256_128,True
2067,site14_106.png,256,512,1.0,2,2067_256_512,True
2203,site14_257.png,384,256,0.18524169921875,1,2203_384_256,True
1925,site9_30.png,384,128,1.0,2,1925_384_128,True
2208,site14_265.png,256,384,0.05419921875,1,2208_256_384,True
3756,site11_494.png,384,512,0.5555419921875,2,3756_384_512,True
1044,site5_209.png,0,0,1.0,2,1044_0_0,True
1923,site9_28.png,384,384,1.0,2,1923_384_384,True
3823,site11_563.png,128,512,0.0,0,3823_128_512,False
3069,site13_74.png,512,256,1.0,2,3069_512_256,True
2341,site15_92.png,512,256,0.2738037109375,1,2341_512_256,True
2665,site17_85.png,384,512,0.0,0,2665_384_512,False
2423,site12_19.png,512,512,0.0,0,2423_512_512,False
4638,site16_588.png,384,128,0.268310546875,1,4638_384_128,True
2925,site8_146.png,256,384,0.0,0,2925_256_384,False
822,site4_148.png,384,256,0.22613525390625,1,822_384_256,True
2934,site8_156.png,512,384,1.0,2,2934_512_384,True
3029,site13_25.png,512,384,0.0,0,3029_512_384,False
2943,site8_166.png,512,256,1.0,2,2943_512_256,True
4751,site16_723.png,512,512,0.23443603515625,1,4751_512_512,True
939,site5_94.png,512,256,0.301513671875,1,939_512_256,True
3123,site13_139.png,256,512,0.0,0,3123_256_512,False
994,site5_155.png,512,384,1.0,2,994_512_384,True
2648,site17_63.png,256,384,0.44403076171875,2,2648_256_384,True
1261,site6_276.png,512,512,0.0,0,1261_512_512,False
2886,site8_103.png,128,128,0.0,0,2886_128_128,False
359,site3_392.png,256,256,0.03375244140625,0,359_256_256,True
775,site4_97.png,384,0,0.76690673828125,2,775_384_0,True
239,site3_267.png,256,128,0.0,0,239_256_128,False
1023,site5_186.png,128,384,0.52508544921875,2,1023_128_384,True
3022,site13_6.png,0,128,0.1904296875,1,3022_0_128,True
1913,site9_7.png,128,128,0.342529296875,1,1913_128_128,True
847,site4_174.png,512,128,0.39434814453125,1,847_512_128,True
577,site3_635.png,128,256,0.0,0,577_128_256,False
1031,site5_194.png,512,128,0.73736572265625,2,1031_512_128,True
2225,site14_286.png,384,256,0.2847900390625,1,2225_384_256,True
4875,site16_875.png,128,0,0.0,0,4875_128_0,False
2085,site14_127.png,384,128,0.0,0,2085_384_128,False
758,site4_79.png,0,384,0.53668212890625,2,758_0_384,True
1785,site6_984.png,128,128,0.27655029296875,1,1785_128_128,True
4468,site16_406.png,512,384,1.0,2,4468_512_384,True
2470,site12_70.png,256,256,0.4356689453125,2,2470_256_256,True
1924,site9_29.png,384,128,0.75189208984375,2,1924_384_128,True
1045,site5_210.png,512,384,0.0,0,1045_512_384,False
3163,site13_187.png,512,256,0.0,0,3163_512_256,False
4614,site16_562.png,256,256,0.6265869140625,2,4614_256_256,True
2175,site14_226.png,0,0,0.0,0,2175_0_0,False
2331,site15_81.png,0,0,0.0,0,2331_0_0,False
4377,site16_304.png,512,0,0.0,0,4377_512_0,False
777,site4_99.png,0,512,0.67010498046875,2,777_0_512,True
2797,site1_123.png,0,128,0.03070068359375,0,2797_0_128,True
1191,site6_173.png,0,512,0.0,0,1191_0_512,False
3135,site13_153.png,384,0,0.0,0,3135_384_0,False
2144,site14_190.png,0,384,0.781494140625,2,2144_0_384,True
3060,site13_64.png,256,256,0.589599609375,2,3060_256_256,True
1953,site9_70.png,384,512,0.96038818359375,2,1953_384_512,True
4699,site16_664.png,512,512,0.0,0,4699_512_512,False
1260,site6_275.png,384,256,0.0,0,1260_384_256,False
1057,site5_224.png,256,0,0.60760498046875,2,1057_256_0,True
2538,site12_142.png,0,512,1.0,2,2538_0_512,True
3690,site11_426.png,256,384,0.0003662109375,0,3690_256_384,True
1925,site9_30.png,512,384,0.31781005859375,1,1925_512_384,True
4786,site16_767.png,256,512,0.0,0,4786_256_512,False
3161,site13_185.png,256,256,0.0,0,3161_256_256,False
2504,site12_106.png,512,0,1.0,2,2504_512_0,True
849,site4_176.png,128,512,0.0128173828125,0,849_128_512,True
2653,site17_70.png,384,256,0.826904296875,2,2653_384_256,True
3078,site13_85.png,128,128,0.2662353515625,1,3078_128_128,True
2041,site14_75.png,256,512,0.0,0,2041_256_512,False
290,site3_320.png,256,0,0.0,0,290_256_0,False
992,site5_153.png,512,512,1.0,2,992_512_512,True
822,site4_148.png,384,128,0.0,0,822_384_128,False
2610,site17_19.png,0,384,0.0,0,2610_0_384,False
972,site5_131.png,256,128,0.0,0,972_256_128,False
3660,site11_395.png,384,512,1.0,2,3660_384_512,True
756,site4_77.png,128,128,1.0,2,756_128_128,True
2182,site14_233.png,384,384,0.16094970703125,1,2182_384_384,True
1075,site5_244.png,0,384,0.11456298828125,1,1075_0_384,True
2654,site17_71.png,512,0,0.99224853515625,2,2654_512_0,True
4566,site16_510.png,256,0,0.0,0,4566_256_0,False
1692,site6_855.png,512,128,0.0,0,1692_512_128,False
2943,site8_166.png,384,384,1.0,2,2943_384_384,True
4699,site16_664.png,256,0,0.2733154296875,1,4699_256_0,True
2763,site1_83.png,512,384,0.0,0,2763_512_384,False
2740,site1_56.png,256,128,0.0,0,2740_256_128,False
947,site5_102.png,128,128,0.064697265625,1,947_128_128,True
1598,site6_727.png,256,128,1.0,2,1598_256_128,True
3053,site13_55.png,384,256,0.86993408203125,2,3053_384_256,True
941,site5_96.png,128,0,0.0,0,941_128_0,False
2105,site14_149.png,0,0,0.71746826171875,2,2105_0_0,True
1785,site6_984.png,384,128,1.0,2,1785_384_128,True
2476,site12_76.png,384,512,0.0,0,2476_384_512,False
927,site5_80.png,256,128,1.0,2,927_256_128,True
2498,site12_100.png,0,256,0.0,0,2498_0_256,False
1958,site9_75.png,0,128,0.43218994140625,2,1958_0_128,True
2642,site17_57.png,0,256,1.0,2,2642_0_256,True
941,site5_96.png,128,256,0.0,0,941_128_256,False
839,site4_166.png,512,512,0.0,0,839_512_512,False
1022,site5_185.png,384,384,0.00701904296875,0,1022_384_384,True
2551,site12_156.png,0,256,0.0,0,2551_0_256,False
2470,site12_70.png,256,384,0.66094970703125,2,2470_256_384,True
2087,site14_129.png,512,0,0.0,0,2087_512_0,False
2197,site14_251.png,256,384,0.0,0,2197_256_384,False
3143,site13_163.png,0,256,0.121337890625,1,3143_0_256,True
3118,site13_134.png,128,256,1.0,2,3118_128_256,True
1953,site9_70.png,0,512,0.0,0,1953_0_512,False
3042,site13_42.png,256,256,0.00567626953125,0,3042_256_256,True
2733,site1_48.png,384,256,0.15716552734375,1,2733_384_256,True
2520,site12_123.png,128,128,1.0,2,2520_128_128,True
1738,site6_917.png,512,512,0.0,0,1738_512_512,False
3047,site13_47.png,256,0,0.9127197265625,2,3047_256_0,True
464,site3_508.png,512,384,0.0,0,464_512_384,False
1924,site9_29.png,384,512,0.0,0,1924_384_512,False
1380,site6_441.png,256,512,0.0,0,1380_256_512,False
2665,site17_85.png,128,128,0.24615478515625,1,2665_128_128,True
739,site4_59.png,128,384,0.0,0,739_128_384,False
2445,site12_42.png,384,128,1.0,2,2445_384_128,True
2066,site14_105.png,256,128,0.0,0,2066_256_128,False
1571,site6_692.png,512,128,0.21099853515625,1,1571_512_128,True
1638,site6_784.png,512,512,0.0,0,1638_512_512,False
503,site3_550.png,384,128,0.0,0,503_384_128,False
1051,site5_218.png,256,128,1.0,2,1051_256_128,True
1638,site6_784.png,512,384,0.0,0,1638_512_384,False
3181,site13_209.png,0,256,0.0,0,3181_0_256,False
2456,site12_54.png,256,256,0.75994873046875,2,2456_256_256,True
1007,site5_169.png,0,0,0.46746826171875,2,1007_0_0,True
998,site5_159.png,384,384,0.0,0,998_384_384,False
2342,site15_93.png,512,512,0.0,0,2342_512_512,False
4589,site16_535.png,512,256,0.11273193359375,1,4589_512_256,True
4638,site16_588.png,0,256,0.0,0,4638_0_256,False
1078,site5_247.png,512,128,0.1434326171875,1,1078_512_128,True
3118,site13_134.png,128,0,1.0,2,3118_128_0,True
3823,site11_563.png,512,256,0.0,0,3823_512_256,False
2638,site17_53.png,128,256,0.70843505859375,2,2638_128_256,True
2463,site12_61.png,512,512,1.0,2,2463_512_512,True
1025,site5_188.png,384,0,0.85223388671875,2,1025_384_0,True
952,site5_109.png,128,384,1.0,2,952_128_384,True
2086,site14_128.png,512,0,0.0,0,2086_512_0,False
3086,site13_95.png,128,0,0.35308837890625,1,3086_128_0,True
2082,site14_124.png,128,0,0.0,0,2082_128_0,False
3287,site2_131.png,0,384,0.0,0,3287_0_384,False
2915,site8_135.png,384,256,0.0,0,2915_384_256,False
984,site5_145.png,256,512,0.794677734375,2,984_256_512,True
1503,site6_607.png,128,512,0.0,0,1503_128_512,False
968,site5_127.png,128,0,1.0,2,968_128_0,True
3046,site13_46.png,128,128,1.0,2,3046_128_128,True
1959,site9_79.png,128,0,0.00469970703125,0,1959_128_0,True
1020,site5_183.png,512,0,0.0,0,1020_512_0,False
2440,site12_37.png,384,0,0.0,0,2440_384_0,False
1059,site5_226.png,256,0,0.25762939453125,1,1059_256_0,True
2144,site14_190.png,256,0,0.46148681640625,2,2144_256_0,True
1788,site6_987.png,128,512,0.588623046875,2,1788_128_512,True
328,site3_360.png,128,0,0.0,0,328_128_0,False
3686,site11_422.png,384,512,0.00128173828125,0,3686_384_512,True
386,site3_421.png,512,128,0.0,0,386_512_128,False
2204,site14_258.png,128,128,0.0,0,2204_128_128,False
2052,site14_88.png,0,512,0.06280517578125,1,2052_0_512,True
3787,site11_526.png,0,128,0.0,0,3787_0_128,False
1301,site6_336.png,128,128,0.0,0,1301_128_128,False
2537,site12_141.png,256,256,1.0,2,2537_256_256,True
1492,site6_588.png,256,128,0.228515625,1,1492_256_128,True
2824,site8_25.png,0,256,0.0,0,2824_0_256,False
948,site5_103.png,128,128,0.0816650390625,1,948_128_128,True
3252,site2_91.png,128,512,0.0,0,3252_128_512,False
4566,site16_510.png,256,256,0.0,0,4566_256_256,False
1967,site9_90.png,256,0,0.6910400390625,2,1967_256_0,True
2786,site1_110.png,256,512,1.0,2,2786_256_512,True
2346,site15_97.png,384,512,0.0,0,2346_384_512,False
2925,site8_146.png,128,512,0.0185546875,0,2925_128_512,True
2613,site17_22.png,256,0,1.0,2,2613_256_0,True
1404,site6_474.png,512,128,0.321044921875,1,1404_512_128,True
291,site3_321.png,512,512,0.0,0,291_512_512,False
1037,site5_202.png,384,256,0.074462890625,1,1037_384_256,True
793,site4_116.png,256,384,0.0,0,793_256_384,False
1941,site9_52.png,128,128,1.0,2,1941_128_128,True
3148,site13_168.png,128,384,1.0,2,3148_128_384,True
1271,site6_297.png,256,384,0.0,0,1271_256_384,False
3094,site13_105.png,128,256,0.84771728515625,2,3094_128_256,True
2960,site8_185.png,128,256,0.0,0,2960_128_256,False
1041,site5_206.png,256,512,0.809326171875,2,1041_256_512,True
2421,site12_17.png,128,384,0.0,0,2421_128_384,False
2923,site8_144.png,512,0,0.43487548828125,2,2923_512_0,True
1044,site5_209.png,384,128,1.0,2,1044_384_128,True
533,site3_583.png,0,384,0.14019775390625,1,533_0_384,True
912,site5_61.png,0,256,0.0,0,912_0_256,False
2159,site14_208.png,256,384,0.0,0,2159_256_384,False
1215,site6_208.png,0,256,0.0,0,1215_0_256,False
2344,site15_95.png,256,384,0.0,0,2344_256_384,False
3166,site13_192.png,384,128,0.0079345703125,0,3166_384_128,True
3692,site11_428.png,128,256,1.0,2,3692_128_256,True
2551,site12_156.png,384,384,0.0,0,2551_384_384,False
3263,site2_104.png,128,256,0.0,0,3263_128_256,False
298,site3_328.png,512,384,0.0,0,298_512_384,False
4565,site16_509.png,256,256,0.0,0,4565_256_256,False
3657,site11_392.png,512,128,0.0,0,3657_512_128,False
2486,site12_87.png,512,0,1.0,2,2486_512_0,True
3068,site13_73.png,384,128,1.0,2,3068_384_128,True
2154,site14_203.png,0,384,0.0,0,2154_0_384,False
2639,site17_54.png,0,384,0.0,0,2639_0_384,False
3756,site11_494.png,384,128,0.819091796875,2,3756_384_128,True
464,site3_508.png,256,256,0.252197265625,1,464_256_256,True
3166,site13_192.png,384,0,0.0,0,3166_384_0,False
3687,site11_423.png,256,0,0.0,0,3687_256_0,False
2459,site12_57.png,512,384,0.878662109375,2,2459_512_384,True
580,site3_638.png,512,384,0.0,0,580_512_384,False
2372,site15_127.png,512,384,0.0,0,2372_512_384,False
3209,site2_37.png,0,384,0.01116943359375,0,3209_0_384,True
850,site4_177.png,256,0,0.0,0,850_256_0,False
1943,site9_57.png,384,512,0.8074951171875,2,1943_384_512,True
351,site3_384.png,256,128,0.0,0,351_256_128,False
2753,site1_71.png,128,128,0.0,0,2753_128_128,False
1778,site6_967.png,128,384,0.0,0,1778_128_384,False
2423,site12_19.png,384,384,0.0,0,2423_384_384,False
298,site3_328.png,0,256,0.0,0,298_0_256,False
2182,site14_233.png,256,128,0.03564453125,0,2182_256_128,True
292,site3_322.png,512,128,0.33489990234375,1,292_512_128,True
3030,site13_26.png,256,384,0.79803466796875,2,3030_256_384,True
3034,site13_32.png,0,0,0.0,0,3034_0_0,False
1714,site6_885.png,0,384,0.00164794921875,0,1714_0_384,True
2117,site14_162.png,384,0,0.1575927734375,1,2117_384_0,True
2226,site14_287.png,512,256,0.0,0,2226_512_256,False
3102,site13_115.png,128,0,1.0,2,3102_128_0,True
2235,site14_296.png,256,384,0.1429443359375,1,2235_256_384,True
2934,site8_156.png,384,0,0.9239501953125,2,2934_384_0,True
2323,site15_72.png,128,512,0.1112060546875,1,2323_128_512,True
1524,site6_637.png,0,256,0.4842529296875,2,1524_0_256,True
359,site3_392.png,128,256,0.0,0,359_128_256,False
2341,site15_92.png,256,256,0.0526123046875,1,2341_256_256,True
793,site4_116.png,384,0,0.668212890625,2,793_384_0,True
3138,site13_156.png,0,384,0.0,0,3138_0_384,False
1932,site9_40.png,512,128,0.0606689453125,1,1932_512_128,True
968,site5_127.png,256,128,1.0,2,968_256_128,True
3038,site13_36.png,256,256,1.0,2,3038_256_256,True
1087,site5_260.png,384,512,1.0,2,1087_384_512,True
23,site3_26.png,384,0,0.0,0,23_384_0,False
992,site5_153.png,512,256,0.212890625,1,992_512_256,True
983,site5_142.png,128,0,0.0,0,983_128_0,False
2323,site15_72.png,384,512,1.0,2,2323_384_512,True
2218,site14_275.png,128,0,0.0,0,2218_128_0,False
3655,site11_390.png,0,0,0.0,0,3655_0_0,False
2478,site12_78.png,512,256,1.0,2,2478_512_256,True
823,site4_149.png,128,384,0.0,0,823_128_384,False
2110,site14_154.png,256,512,0.2257080078125,1,2110_256_512,True
2733,site1_48.png,512,384,0.0,0,2733_512_384,False
1015,site5_177.png,512,512,0.273193359375,1,1015_512_512,True
902,site5_47.png,0,512,0.9796142578125,2,902_0_512,True
2538,site12_142.png,256,256,0.0,0,2538_256_256,False
290,site3_320.png,512,128,0.1767578125,1,290_512_128,True
1826,site6_1037.png,256,0,0.63958740234375,2,1826_256_0,True
2528,site12_132.png,256,0,0.93609619140625,2,2528_256_0,True
1923,site9_28.png,128,128,0.142578125,1,1923_128_128,True
1503,site6_607.png,512,0,0.0,0,1503_512_0,False
2973,site8_199.png,384,0,0.0,0,2973_384_0,False
1943,site9_57.png,512,512,0.22528076171875,1,1943_512_512,True
3077,site13_84.png,128,256,1.0,2,3077_128_256,True
1638,site6_784.png,256,512,0.0,0,1638_256_512,False
1083,site5_256.png,512,128,0.0,0,1083_512_128,False
2042,site14_76.png,128,128,0.0,0,2042_128_128,False
