Grid_ID,image_id,image_file,x,y,kepadatan,Y_Target
site5_161.png_X256_Y0,1000,site5_161.png,256,0,0.0,0
site5_161.png_X0_Y256,1000,site5_161.png,0,256,0.0,0
site5_161.png_X256_Y256,1000,site5_161.png,256,256,0.0,0
site5_163.png_X0_Y0,1001,site5_163.png,0,0,0.0,0
site5_163.png_X256_Y0,1001,site5_163.png,256,0,0.1730194091796875,1
site5_163.png_X0_Y256,1001,site5_163.png,0,256,0.0,0
site5_163.png_X256_Y256,1001,site5_163.png,256,256,0.0,0
site5_164.png_X0_Y0,1002,site5_164.png,0,0,0.0,0
site5_164.png_X256_Y0,1002,site5_164.png,256,0,0.0,0
site5_164.png_X0_Y256,1002,site5_164.png,0,256,0.0,0
site5_164.png_X256_Y256,1002,site5_164.png,256,256,0.0,0
site5_165.png_X0_Y0,1003,site5_165.png,0,0,0.0,0
site5_165.png_X256_Y0,1003,site5_165.png,256,0,0.0,0
site5_165.png_X0_Y256,1003,site5_165.png,0,256,0.105743408203125,1
site5_165.png_X256_Y256,1003,site5_165.png,256,256,0.0926513671875,1
site5_167.png_X0_Y0,1005,site5_167.png,0,0,0.4518585205078125,2
site5_167.png_X256_Y0,1005,site5_167.png,256,0,0.6516265869140625,2
site5_167.png_X0_Y256,1005,site5_167.png,0,256,0.0,0
site5_167.png_X256_Y256,1005,site5_167.png,256,256,0.4637298583984375,2
site5_168.png_X0_Y0,1006,site5_168.png,0,0,0.001556396484375,0
site5_168.png_X256_Y0,1006,site5_168.png,256,0,0.2023468017578125,1
site5_168.png_X0_Y256,1006,site5_168.png,0,256,0.223876953125,1
site5_168.png_X256_Y256,1006,site5_168.png,256,256,0.0149688720703125,0
site5_169.png_X0_Y0,1007,site5_169.png,0,0,0.71063232421875,2
site5_169.png_X256_Y0,1007,site5_169.png,256,0,0.0945587158203125,1
site5_169.png_X0_Y256,1007,site5_169.png,0,256,0.77032470703125,2
site5_169.png_X256_Y256,1007,site5_169.png,256,256,0.28863525390625,1
site5_170.png_X0_Y0,1008,site5_170.png,0,0,0.049407958984375,0
site5_170.png_X256_Y0,1008,site5_170.png,256,0,0.3448028564453125,1
site5_170.png_X0_Y256,1008,site5_170.png,0,256,0.4741058349609375,2
site5_170.png_X256_Y256,1008,site5_170.png,256,256,0.242767333984375,1
site5_171.png_X0_Y0,1009,site5_171.png,0,0,1.0,2
site5_171.png_X256_Y0,1009,site5_171.png,256,0,1.0,2
site5_171.png_X0_Y256,1009,site5_171.png,0,256,1.0,2
site5_171.png_X256_Y256,1009,site5_171.png,256,256,1.0,2
site5_172.png_X0_Y0,1010,site5_172.png,0,0,1.0,2
site5_172.png_X256_Y0,1010,site5_172.png,256,0,0.9152069091796875,2
site5_172.png_X0_Y256,1010,site5_172.png,0,256,1.0,2
site5_172.png_X256_Y256,1010,site5_172.png,256,256,1.0,2
site5_173.png_X0_Y0,1011,site5_173.png,0,0,0.9258575439453125,2
site5_173.png_X256_Y0,1011,site5_173.png,256,0,0.9874725341796875,2
site5_173.png_X0_Y256,1011,site5_173.png,0,256,0.9995880126953125,2
site5_173.png_X256_Y256,1011,site5_173.png,256,256,0.9808349609375,2
site5_174.png_X0_Y0,1012,site5_174.png,0,0,0.962921142578125,2
site5_174.png_X256_Y0,1012,site5_174.png,256,0,0.726165771484375,2
site5_174.png_X0_Y256,1012,site5_174.png,0,256,0.962615966796875,2
site5_174.png_X256_Y256,1012,site5_174.png,256,256,0.8974456787109375,2
site5_176.png_X0_Y0,1014,site5_176.png,0,0,0.0814971923828125,1
site5_176.png_X256_Y0,1014,site5_176.png,256,0,0.600738525390625,2
site5_176.png_X0_Y256,1014,site5_176.png,0,256,0.0,0
site5_176.png_X256_Y256,1014,site5_176.png,256,256,0.362548828125,1
site5_177.png_X0_Y0,1015,site5_177.png,0,0,1.0,2
site5_177.png_X256_Y0,1015,site5_177.png,256,0,0.5615234375,2
site5_177.png_X0_Y256,1015,site5_177.png,0,256,1.0,2
site5_177.png_X256_Y256,1015,site5_177.png,256,256,0.8466949462890625,2
site5_178.png_X0_Y0,1016,site5_178.png,0,0,0.0,0
site5_178.png_X256_Y0,1016,site5_178.png,256,0,0.0,0
site5_178.png_X0_Y256,1016,site5_178.png,0,256,0.0,0
site5_178.png_X256_Y256,1016,site5_178.png,256,256,0.0,0
site5_181.png_X0_Y0,1018,site5_181.png,0,0,0.0,0
site5_181.png_X256_Y0,1018,site5_181.png,256,0,0.07891845703125,1
site5_181.png_X0_Y256,1018,site5_181.png,0,256,0.0,0
site5_181.png_X256_Y256,1018,site5_181.png,256,256,0.0,0
site5_182.png_X0_Y0,1019,site5_182.png,0,0,0.0,0
site5_182.png_X256_Y0,1019,site5_182.png,256,0,0.0,0
site5_182.png_X0_Y256,1019,site5_182.png,0,256,0.094635009765625,1
site5_182.png_X256_Y256,1019,site5_182.png,256,256,0.4972381591796875,2
site5_183.png_X0_Y0,1020,site5_183.png,0,0,0.0,0
site5_183.png_X256_Y0,1020,site5_183.png,256,0,0.0,0
site5_183.png_X0_Y256,1020,site5_183.png,0,256,0.2393798828125,1
site5_183.png_X256_Y256,1020,site5_183.png,256,256,0.0,0
site5_185.png_X0_Y0,1022,site5_185.png,0,0,0.0,0
site5_185.png_X256_Y0,1022,site5_185.png,256,0,0.28057861328125,1
site5_185.png_X0_Y256,1022,site5_185.png,0,256,0.0,0
site5_185.png_X256_Y256,1022,site5_185.png,256,256,0.0687408447265625,1
site5_186.png_X0_Y0,1023,site5_186.png,0,0,0.4691619873046875,2
site5_186.png_X256_Y0,1023,site5_186.png,256,0,0.0,0
site5_186.png_X0_Y256,1023,site5_186.png,0,256,0.5856781005859375,2
site5_186.png_X256_Y256,1023,site5_186.png,256,256,0.0,0
site5_187.png_X0_Y0,1024,site5_187.png,0,0,0.6340179443359375,2
site5_187.png_X256_Y0,1024,site5_187.png,256,0,0.562652587890625,2
site5_187.png_X0_Y256,1024,site5_187.png,0,256,0.457855224609375,2
site5_187.png_X256_Y256,1024,site5_187.png,256,256,0.690765380859375,2
site5_188.png_X0_Y0,1025,site5_188.png,0,0,0.3935546875,1
site5_188.png_X256_Y0,1025,site5_188.png,256,0,0.379852294921875,1
site5_188.png_X0_Y256,1025,site5_188.png,0,256,0.164794921875,1
site5_188.png_X256_Y256,1025,site5_188.png,256,256,0.2825164794921875,1
site5_189.png_X0_Y0,1026,site5_189.png,0,0,1.0,2
site5_189.png_X256_Y0,1026,site5_189.png,256,0,1.0,2
site5_189.png_X0_Y256,1026,site5_189.png,0,256,1.0,2
site5_189.png_X256_Y256,1026,site5_189.png,256,256,1.0,2
site5_190.png_X0_Y0,1027,site5_190.png,0,0,1.0,2
site5_190.png_X256_Y0,1027,site5_190.png,256,0,1.0,2
site5_190.png_X0_Y256,1027,site5_190.png,0,256,1.0,2
site5_190.png_X256_Y256,1027,site5_190.png,256,256,1.0,2
site5_191.png_X0_Y0,1028,site5_191.png,0,0,1.0,2
site5_191.png_X256_Y0,1028,site5_191.png,256,0,0.99365234375,2
site5_191.png_X0_Y256,1028,site5_191.png,0,256,1.0,2
site5_191.png_X256_Y256,1028,site5_191.png,256,256,1.0,2
site5_192.png_X0_Y0,1029,site5_192.png,0,0,0.9342803955078125,2
site5_192.png_X256_Y0,1029,site5_192.png,256,0,0.99017333984375,2
site5_192.png_X0_Y256,1029,site5_192.png,0,256,0.9066925048828125,2
site5_192.png_X256_Y256,1029,site5_192.png,256,256,0.5685577392578125,2
site5_194.png_X0_Y0,1031,site5_194.png,0,0,0.0,0
site5_194.png_X256_Y0,1031,site5_194.png,256,0,0.0105438232421875,0
site5_194.png_X0_Y256,1031,site5_194.png,0,256,0.0,0
site5_194.png_X256_Y256,1031,site5_194.png,256,256,0.0,0
site5_195.png_X0_Y0,1032,site5_195.png,0,0,1.0,2
site5_195.png_X256_Y0,1032,site5_195.png,256,0,1.0,2
site5_195.png_X0_Y256,1032,site5_195.png,0,256,0.64752197265625,2
site5_195.png_X256_Y256,1032,site5_195.png,256,256,0.4983062744140625,2
site5_196.png_X0_Y0,1033,site5_196.png,0,0,0.2042388916015625,1
site5_196.png_X256_Y0,1033,site5_196.png,256,0,0.0,0
site5_196.png_X0_Y256,1033,site5_196.png,0,256,0.0,0
site5_196.png_X256_Y256,1033,site5_196.png,256,256,0.016632080078125,0
site5_197.png_X0_Y0,1034,site5_197.png,0,0,0.0,0
site5_197.png_X256_Y0,1034,site5_197.png,256,0,0.0,0
site5_197.png_X0_Y256,1034,site5_197.png,0,256,0.077850341796875,1
site5_197.png_X256_Y256,1034,site5_197.png,256,256,0.1158905029296875,1
site5_200.png_X0_Y0,1035,site5_200.png,0,0,0.900360107421875,2
site5_200.png_X256_Y0,1035,site5_200.png,256,0,1.0,2
site5_200.png_X0_Y256,1035,site5_200.png,0,256,0.669036865234375,2
site5_200.png_X256_Y256,1035,site5_200.png,256,256,1.0,2
site5_201.png_X0_Y0,1036,site5_201.png,0,0,0.6718902587890625,2
site5_201.png_X256_Y0,1036,site5_201.png,256,0,0.0,0
site5_201.png_X0_Y256,1036,site5_201.png,0,256,0.9189605712890625,2
site5_201.png_X256_Y256,1036,site5_201.png,256,256,0.005584716796875,0
site5_202.png_X0_Y0,1037,site5_202.png,0,0,0.0,0
site5_202.png_X256_Y0,1037,site5_202.png,256,0,0.1959228515625,1
site5_202.png_X0_Y256,1037,site5_202.png,0,256,0.143707275390625,1
site5_202.png_X256_Y256,1037,site5_202.png,256,256,0.4730682373046875,2
site5_203.png_X0_Y0,1038,site5_203.png,0,0,0.0,0
site5_203.png_X256_Y0,1038,site5_203.png,256,0,0.02734375,0
site5_203.png_X0_Y256,1038,site5_203.png,0,256,0.0,0
site5_203.png_X256_Y256,1038,site5_203.png,256,256,0.0,0
site5_204.png_X0_Y0,1039,site5_204.png,0,0,0.6587371826171875,2
site5_204.png_X256_Y0,1039,site5_204.png,256,0,0.2433929443359375,1
site5_204.png_X0_Y256,1039,site5_204.png,0,256,0.538177490234375,2
site5_204.png_X256_Y256,1039,site5_204.png,256,256,0.2057647705078125,1
site5_205.png_X0_Y0,1040,site5_205.png,0,0,0.12786865234375,1
site5_205.png_X256_Y0,1040,site5_205.png,256,0,0.5035858154296875,2
site5_205.png_X0_Y256,1040,site5_205.png,0,256,0.0,0
site5_205.png_X256_Y256,1040,site5_205.png,256,256,0.3686676025390625,1
site5_206.png_X0_Y0,1041,site5_206.png,0,0,0.85906982421875,2
site5_206.png_X256_Y0,1041,site5_206.png,256,0,0.73516845703125,2
site5_206.png_X0_Y256,1041,site5_206.png,0,256,1.0,2
site5_206.png_X256_Y256,1041,site5_206.png,256,256,1.0,2
site5_207.png_X0_Y0,1042,site5_207.png,0,0,1.0,2
site5_207.png_X256_Y0,1042,site5_207.png,256,0,1.0,2
site5_207.png_X0_Y256,1042,site5_207.png,0,256,1.0,2
site5_207.png_X256_Y256,1042,site5_207.png,256,256,1.0,2
site5_208.png_X0_Y0,1043,site5_208.png,0,0,1.0,2
site5_208.png_X256_Y0,1043,site5_208.png,256,0,1.0,2
site5_208.png_X0_Y256,1043,site5_208.png,0,256,1.0,2
site5_208.png_X256_Y256,1043,site5_208.png,256,256,1.0,2
site5_209.png_X0_Y0,1044,site5_209.png,0,0,1.0,2
site5_209.png_X256_Y0,1044,site5_209.png,256,0,1.0,2
site5_209.png_X0_Y256,1044,site5_209.png,0,256,0.9221954345703125,2
site5_209.png_X256_Y256,1044,site5_209.png,256,256,0.6402435302734375,2
site5_210.png_X0_Y0,1045,site5_210.png,0,0,0.4915008544921875,2
site5_210.png_X256_Y0,1045,site5_210.png,256,0,0.0,0
site5_210.png_X0_Y256,1045,site5_210.png,0,256,0.0,0
site5_210.png_X256_Y256,1045,site5_210.png,256,256,0.0,0
site5_212.png_X0_Y0,1047,site5_212.png,0,0,0.0,0
site5_212.png_X256_Y0,1047,site5_212.png,256,0,0.0,0
site5_212.png_X0_Y256,1047,site5_212.png,0,256,0.0,0
site5_212.png_X256_Y256,1047,site5_212.png,256,256,0.0,0
site5_213.png_X0_Y0,1048,site5_213.png,0,0,0.1982879638671875,1
site5_213.png_X256_Y0,1048,site5_213.png,256,0,0.2569427490234375,1
site5_213.png_X0_Y256,1048,site5_213.png,0,256,0.0,0
site5_213.png_X256_Y256,1048,site5_213.png,256,256,0.014923095703125,0
site5_214.png_X0_Y0,1049,site5_214.png,0,0,0.0,0
site5_214.png_X256_Y0,1049,site5_214.png,256,0,0.0,0
site5_214.png_X0_Y256,1049,site5_214.png,0,256,0.0088958740234375,0
site5_214.png_X256_Y256,1049,site5_214.png,256,256,0.0347747802734375,0
site5_218.png_X0_Y0,1051,site5_218.png,0,0,0.4517974853515625,2
site5_218.png_X256_Y0,1051,site5_218.png,256,0,1.0,2
site5_218.png_X0_Y256,1051,site5_218.png,0,256,0.213043212890625,1
site5_218.png_X256_Y256,1051,site5_218.png,256,256,0.999114990234375,2
site5_219.png_X0_Y0,1052,site5_219.png,0,0,1.0,2
site5_219.png_X256_Y0,1052,site5_219.png,256,0,0.2480316162109375,1
site5_219.png_X0_Y256,1052,site5_219.png,0,256,1.0,2
site5_219.png_X256_Y256,1052,site5_219.png,256,256,0.506103515625,2
site5_220.png_X0_Y0,1053,site5_220.png,0,0,0.1563262939453125,1
site5_220.png_X256_Y0,1053,site5_220.png,256,0,0.35321044921875,1
site5_220.png_X0_Y256,1053,site5_220.png,0,256,0.1859130859375,1
site5_220.png_X256_Y256,1053,site5_220.png,256,256,0.7137603759765625,2
site5_221.png_X0_Y0,1054,site5_221.png,0,0,0.111541748046875,1
site5_221.png_X256_Y0,1054,site5_221.png,256,0,0.0,0
site5_221.png_X0_Y256,1054,site5_221.png,0,256,0.01080322265625,0
site5_221.png_X256_Y256,1054,site5_221.png,256,256,0.245361328125,1
site5_223.png_X0_Y0,1056,site5_223.png,0,0,0.0,0
site5_223.png_X256_Y0,1056,site5_223.png,256,0,0.282867431640625,1
site5_223.png_X0_Y256,1056,site5_223.png,0,256,0.0,0
site5_223.png_X256_Y256,1056,site5_223.png,256,256,0.735595703125,2
site5_224.png_X0_Y0,1057,site5_224.png,0,0,0.3306732177734375,1
site5_224.png_X256_Y0,1057,site5_224.png,256,0,0.45745849609375,2
site5_224.png_X0_Y256,1057,site5_224.png,0,256,0.275604248046875,1
site5_224.png_X256_Y256,1057,site5_224.png,256,256,0.0,0
site5_225.png_X0_Y0,1058,site5_225.png,0,0,0.5851593017578125,2
site5_225.png_X256_Y0,1058,site5_225.png,256,0,0.9855804443359375,2
site5_225.png_X0_Y256,1058,site5_225.png,0,256,0.2255096435546875,1
site5_225.png_X256_Y256,1058,site5_225.png,256,256,0.5935516357421875,2
site5_226.png_X0_Y0,1059,site5_226.png,0,0,0.3301849365234375,1
site5_226.png_X256_Y0,1059,site5_226.png,256,0,0.08404541015625,1
site5_226.png_X0_Y256,1059,site5_226.png,0,256,0.0,0
site5_226.png_X256_Y256,1059,site5_226.png,256,256,0.0,0
site5_227.png_X0_Y0,1060,site5_227.png,0,0,0.03594970703125,0
site5_227.png_X256_Y0,1060,site5_227.png,256,0,0.307952880859375,1
site5_227.png_X0_Y256,1060,site5_227.png,0,256,0.1537322998046875,1
site5_227.png_X256_Y256,1060,site5_227.png,256,256,0.312835693359375,1
site5_228.png_X0_Y0,1061,site5_228.png,0,0,0.410064697265625,2
site5_228.png_X256_Y0,1061,site5_228.png,256,0,0.009765625,0
site5_228.png_X0_Y256,1061,site5_228.png,0,256,0.37890625,1
site5_228.png_X256_Y256,1061,site5_228.png,256,256,0.28350830078125,1
site5_229.png_X0_Y0,1062,site5_229.png,0,0,0.0,0
site5_229.png_X256_Y0,1062,site5_229.png,256,0,0.0,0
site5_229.png_X0_Y256,1062,site5_229.png,0,256,0.0242919921875,0
site5_229.png_X256_Y256,1062,site5_229.png,256,256,0.0,0
site5_236.png_X0_Y0,1067,site5_236.png,0,0,0.0,0
site5_236.png_X256_Y0,1067,site5_236.png,256,0,0.86456298828125,2
site5_236.png_X0_Y256,1067,site5_236.png,0,256,0.0,0
site5_236.png_X256_Y256,1067,site5_236.png,256,256,0.811248779296875,2
site5_237.png_X0_Y0,1068,site5_237.png,0,0,1.0,2
site5_237.png_X256_Y0,1068,site5_237.png,256,0,0.82745361328125,2
site5_237.png_X0_Y256,1068,site5_237.png,0,256,0.9367523193359375,2
site5_237.png_X256_Y256,1068,site5_237.png,256,256,0.67108154296875,2
site5_238.png_X0_Y0,1069,site5_238.png,0,0,0.0,0
site5_238.png_X256_Y0,1069,site5_238.png,256,0,0.4044342041015625,2
site5_238.png_X0_Y256,1069,site5_238.png,0,256,0.0,0
site5_238.png_X256_Y256,1069,site5_238.png,256,256,0.2316436767578125,1
site5_239.png_X0_Y0,1070,site5_239.png,0,0,0.110382080078125,1
site5_239.png_X256_Y0,1070,site5_239.png,256,0,0.0,0
site5_239.png_X0_Y256,1070,site5_239.png,0,256,0.4037933349609375,2
site5_239.png_X256_Y256,1070,site5_239.png,256,256,0.03363037109375,0
site5_240.png_X0_Y0,1071,site5_240.png,0,0,0.0,0
site5_240.png_X256_Y0,1071,site5_240.png,256,0,0.02862548828125,0
site5_240.png_X0_Y256,1071,site5_240.png,0,256,0.2021636962890625,1
site5_240.png_X256_Y256,1071,site5_240.png,256,256,0.1727294921875,1
site5_241.png_X0_Y0,1072,site5_241.png,0,0,0.11279296875,1
site5_241.png_X256_Y0,1072,site5_241.png,256,0,0.6335601806640625,2
site5_241.png_X0_Y256,1072,site5_241.png,0,256,0.35125732421875,1
site5_241.png_X256_Y256,1072,site5_241.png,256,256,0.0333251953125,0
site5_242.png_X0_Y0,1073,site5_242.png,0,0,0.34381103515625,1
site5_242.png_X256_Y0,1073,site5_242.png,256,0,0.282806396484375,1
site5_242.png_X0_Y256,1073,site5_242.png,0,256,0.087371826171875,1
site5_242.png_X256_Y256,1073,site5_242.png,256,256,0.0,0
site5_243.png_X0_Y0,1074,site5_243.png,0,0,0.0,0
site5_243.png_X256_Y0,1074,site5_243.png,256,0,0.1776885986328125,1
site5_243.png_X0_Y256,1074,site5_243.png,0,256,0.0,0
site5_243.png_X256_Y256,1074,site5_243.png,256,256,0.0067901611328125,0
site5_244.png_X0_Y0,1075,site5_244.png,0,0,0.1321563720703125,1
site5_244.png_X256_Y0,1075,site5_244.png,256,0,0.0,0
site5_244.png_X0_Y256,1075,site5_244.png,0,256,0.225555419921875,1
site5_244.png_X256_Y256,1075,site5_244.png,256,256,0.0,0
site5_245.png_X0_Y0,1076,site5_245.png,0,0,0.0,0
site5_245.png_X256_Y0,1076,site5_245.png,256,0,0.13671875,1
site5_245.png_X0_Y256,1076,site5_245.png,0,256,0.0,0
site5_245.png_X256_Y256,1076,site5_245.png,256,256,0.0,0
site5_247.png_X0_Y0,1078,site5_247.png,0,0,0.11053466796875,1
site5_247.png_X256_Y0,1078,site5_247.png,256,0,0.098236083984375,1
site5_247.png_X0_Y256,1078,site5_247.png,0,256,0.0,0
site5_247.png_X256_Y256,1078,site5_247.png,256,256,0.0173797607421875,0
site5_248.png_X0_Y0,1079,site5_248.png,0,0,0.3288116455078125,1
site5_248.png_X256_Y0,1079,site5_248.png,256,0,0.0,0
site5_248.png_X0_Y256,1079,site5_248.png,0,256,0.0,0
site5_248.png_X256_Y256,1079,site5_248.png,256,256,0.0,0
site5_255.png_X0_Y0,1082,site5_255.png,0,0,0.0082855224609375,0
site5_255.png_X256_Y0,1082,site5_255.png,256,0,0.071868896484375,1
site5_255.png_X0_Y256,1082,site5_255.png,0,256,0.0,0
site5_255.png_X256_Y256,1082,site5_255.png,256,256,0.0,0
site5_256.png_X0_Y0,1083,site5_256.png,0,0,0.06884765625,1
site5_256.png_X256_Y0,1083,site5_256.png,256,0,0.0,0
site5_256.png_X0_Y256,1083,site5_256.png,0,256,0.0,0
site5_256.png_X256_Y256,1083,site5_256.png,256,256,0.0,0
site5_257.png_X0_Y0,1084,site5_257.png,0,0,0.0,0
site5_257.png_X256_Y0,1084,site5_257.png,256,0,0.115081787109375,1
site5_257.png_X0_Y256,1084,site5_257.png,0,256,0.0,0
site5_257.png_X256_Y256,1084,site5_257.png,256,256,0.0,0
site5_258.png_X0_Y0,1085,site5_258.png,0,0,0.0,0
site5_258.png_X256_Y0,1085,site5_258.png,256,0,0.0,0
site5_258.png_X0_Y256,1085,site5_258.png,0,256,0.0,0
site5_258.png_X256_Y256,1085,site5_258.png,256,256,0.0,0
site5_259.png_X0_Y0,1086,site5_259.png,0,0,0.0,0
site5_259.png_X256_Y0,1086,site5_259.png,256,0,0.0,0
site5_259.png_X0_Y256,1086,site5_259.png,0,256,0.0,0
site5_259.png_X256_Y256,1086,site5_259.png,256,256,0.363372802734375,1
site5_260.png_X0_Y0,1087,site5_260.png,0,0,0.0,0
site5_260.png_X256_Y0,1087,site5_260.png,256,0,0.1160125732421875,1
site5_260.png_X0_Y256,1087,site5_260.png,0,256,0.853118896484375,2
site5_260.png_X256_Y256,1087,site5_260.png,256,256,0.99957275390625,2
site5_261.png_X0_Y0,1088,site5_261.png,0,0,0.4580841064453125,2
site5_261.png_X256_Y0,1088,site5_261.png,256,0,0.5231475830078125,2
site5_261.png_X0_Y256,1088,site5_261.png,0,256,1.0,2
site5_261.png_X256_Y256,1088,site5_261.png,256,256,0.85540771484375,2
site5_262.png_X0_Y0,1089,site5_262.png,0,0,0.26513671875,1
site5_262.png_X256_Y0,1089,site5_262.png,256,0,0.005706787109375,0
site5_262.png_X0_Y256,1089,site5_262.png,0,256,0.0,0
site5_262.png_X256_Y256,1089,site5_262.png,256,256,0.0,0
site5_265.png_X0_Y0,1092,site5_265.png,0,0,0.0,0
site5_265.png_X256_Y0,1092,site5_265.png,256,0,0.0,0
site5_265.png_X0_Y256,1092,site5_265.png,0,256,0.0,0
site5_265.png_X256_Y256,1092,site5_265.png,256,256,0.0,0
site5_275.png_X0_Y0,1094,site5_275.png,0,0,0.0,0
site5_275.png_X256_Y0,1094,site5_275.png,256,0,0.0,0
site5_275.png_X0_Y256,1094,site5_275.png,0,256,0.0,0
site5_275.png_X256_Y256,1094,site5_275.png,256,256,0.0926666259765625,1
site5_276.png_X0_Y0,1095,site5_276.png,0,0,0.0,0
site5_276.png_X256_Y0,1095,site5_276.png,256,0,0.0756988525390625,1
site5_276.png_X0_Y256,1095,site5_276.png,0,256,0.0,0
site5_276.png_X256_Y256,1095,site5_276.png,256,256,0.0,0
site5_277.png_X0_Y0,1096,site5_277.png,0,0,0.3465118408203125,1
site5_277.png_X256_Y0,1096,site5_277.png,256,0,0.55902099609375,2
site5_277.png_X0_Y256,1096,site5_277.png,0,256,0.047332763671875,0
site5_277.png_X256_Y256,1096,site5_277.png,256,256,0.1200714111328125,1
site5_278.png_X0_Y0,1097,site5_278.png,0,0,1.0,2
site5_278.png_X256_Y0,1097,site5_278.png,256,0,1.0,2
site5_278.png_X0_Y256,1097,site5_278.png,0,256,0.9751739501953125,2
site5_278.png_X256_Y256,1097,site5_278.png,256,256,0.7564544677734375,2
site6_83.png_X0_Y0,1128,site6_83.png,0,0,0.0,0
site6_83.png_X256_Y0,1128,site6_83.png,256,0,0.0,0
site6_83.png_X0_Y256,1128,site6_83.png,0,256,0.0,0
site6_83.png_X256_Y256,1128,site6_83.png,256,256,0.0,0
site6_84.png_X0_Y0,1129,site6_84.png,0,0,0.0,0
site6_84.png_X256_Y0,1129,site6_84.png,256,0,0.0,0
site6_84.png_X0_Y256,1129,site6_84.png,0,256,0.00958251953125,0
site6_84.png_X256_Y256,1129,site6_84.png,256,256,0.0,0
site6_137.png_X0_Y0,1168,site6_137.png,0,0,0.0,0
site6_137.png_X256_Y0,1168,site6_137.png,256,0,0.0,0
site6_137.png_X0_Y256,1168,site6_137.png,0,256,0.0,0
site6_137.png_X256_Y256,1168,site6_137.png,256,256,0.113433837890625,1
site6_171.png_X0_Y0,1189,site6_171.png,0,0,0.0,0
site6_171.png_X256_Y0,1189,site6_171.png,256,0,0.0598907470703125,1
site6_171.png_X0_Y256,1189,site6_171.png,0,256,0.0,0
site6_171.png_X256_Y256,1189,site6_171.png,256,256,0.0921478271484375,1
site6_172.png_X0_Y0,1190,site6_172.png,0,0,0.193023681640625,1
site6_172.png_X256_Y0,1190,site6_172.png,256,0,0.0,0
site6_172.png_X0_Y256,1190,site6_172.png,0,256,0.06292724609375,1
site6_172.png_X256_Y256,1190,site6_172.png,256,256,0.067413330078125,1
site6_173.png_X0_Y0,1191,site6_173.png,0,0,0.0,0
site6_173.png_X256_Y0,1191,site6_173.png,256,0,0.0861358642578125,1
site6_173.png_X0_Y256,1191,site6_173.png,0,256,0.0,0
site6_173.png_X256_Y256,1191,site6_173.png,256,256,0.2707672119140625,1
site6_174.png_X0_Y0,1192,site6_174.png,0,0,0.0,0
site6_174.png_X256_Y0,1192,site6_174.png,256,0,0.0,0
site6_174.png_X0_Y256,1192,site6_174.png,0,256,0.1514892578125,1
site6_174.png_X256_Y256,1192,site6_174.png,256,256,0.0,0
site6_197.png_X0_Y0,1204,site6_197.png,0,0,0.028411865234375,0
site6_197.png_X256_Y0,1204,site6_197.png,256,0,0.1023101806640625,1
site6_197.png_X0_Y256,1204,site6_197.png,0,256,0.32208251953125,1
site6_197.png_X256_Y256,1204,site6_197.png,256,256,0.591888427734375,2
site6_198.png_X0_Y0,1205,site6_198.png,0,0,0.0,0
site6_198.png_X256_Y0,1205,site6_198.png,256,0,0.0,0
site6_198.png_X0_Y256,1205,site6_198.png,0,256,0.0,0
site6_198.png_X256_Y256,1205,site6_198.png,256,256,0.0,0
site6_207.png_X0_Y0,1214,site6_207.png,0,0,0.0,0
site6_207.png_X256_Y0,1214,site6_207.png,256,0,0.0,0
site6_207.png_X0_Y256,1214,site6_207.png,0,256,0.0069732666015625,0
site6_207.png_X256_Y256,1214,site6_207.png,256,256,0.0580596923828125,1
site6_208.png_X0_Y0,1215,site6_208.png,0,0,0.0,0
site6_208.png_X256_Y0,1215,site6_208.png,256,0,0.0,0
site6_208.png_X0_Y256,1215,site6_208.png,0,256,0.0,0
site6_208.png_X256_Y256,1215,site6_208.png,256,256,0.0,0
site6_209.png_X0_Y0,1216,site6_209.png,0,0,0.02557373046875,0
site6_209.png_X256_Y0,1216,site6_209.png,256,0,0.0,0
site6_209.png_X0_Y256,1216,site6_209.png,0,256,0.0056915283203125,0
site6_209.png_X256_Y256,1216,site6_209.png,256,256,0.360870361328125,1
site6_231.png_X0_Y0,1227,site6_231.png,0,0,0.0056915283203125,0
site6_231.png_X256_Y0,1227,site6_231.png,256,0,0.3548736572265625,1
site6_231.png_X0_Y256,1227,site6_231.png,0,256,0.1584625244140625,1
site6_231.png_X256_Y256,1227,site6_231.png,256,256,0.996551513671875,2
site6_232.png_X0_Y0,1228,site6_232.png,0,0,0.6826324462890625,2
site6_232.png_X256_Y0,1228,site6_232.png,256,0,0.5700836181640625,2
site6_232.png_X0_Y256,1228,site6_232.png,0,256,0.92596435546875,2
site6_232.png_X256_Y256,1228,site6_232.png,256,256,0.9465179443359375,2
site6_233.png_X0_Y0,1229,site6_233.png,0,0,0.11871337890625,1
site6_233.png_X256_Y0,1229,site6_233.png,256,0,0.0,0
site6_233.png_X0_Y256,1229,site6_233.png,0,256,0.0,0
site6_233.png_X256_Y256,1229,site6_233.png,256,256,0.0,0
site6_234.png_X0_Y0,1230,site6_234.png,0,0,0.0,0
site6_234.png_X256_Y0,1230,site6_234.png,256,0,0.0885467529296875,1
site6_234.png_X0_Y256,1230,site6_234.png,0,256,0.0016937255859375,0
site6_234.png_X256_Y256,1230,site6_234.png,256,256,0.1771392822265625,1
site6_235.png_X0_Y0,1231,site6_235.png,0,0,0.0,0
site6_235.png_X256_Y0,1231,site6_235.png,256,0,0.0,0
